Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
43,F,2,Uneducated,Unknown,Less than $40K,Blue,39,5,3,3,12739.410934596734,777,217.0,1.3373103003815487,1145.0562087632047,86,0.955,0.057991220205899544,0.17420734062571053,98,0,0.5228321917659218,7,1
36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,12680.180173385974,780,1707.0,1.3346685805005147,1145.5261173752567,52,0.529,0.06470807276748056,0.9497350340880726,14,4,9.307949645124431,4,2
43,F,3,Graduate,Married,Unknown,Blue,33,6,1,3,12642.465436173847,777,6495.0,1.3398761677628424,1143.3189443983122,65,0.512,0.06118907991665238,0.5023920383188678,68,5,7.4358420930744,5,1
48,F,2,Unknown,Single,Less than $40K,Blue,43,6,3,3,12715.38618228345,781,1438.3,1.3334701844832229,1140.23739009522,89,0.816,0.06279863443529148,0.6302544405832654,20,5,3.654430003875513,6,1
41,M,3,Unknown,Married,$60K - $80K,Silver,35,2,3,2,12680.736429564502,782,32686.0,1.3354351452222089,1147.1185079151116,112,0.623,0.0600839722706112,0.08443618394845998,83,2,0.37627600673397543,2,1
40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,12677.65262589111,778,15186.0,1.3376307108144392,1143.8088746298347,33,0.435,0.06473689570560512,0.8739011395427725,48,4,1.6337153637751956,7,2
51,M,2,College,Single,$120K +,Blue,40,6,3,3,12696.813682594455,775,7838.0,1.331381724899084,1139.3279013153756,54,0.929,0.05916692162429184,0.773715514061357,2,1,7.054050049635472,5,1
51,F,3,High School,Single,Unknown,Blue,46,4,1,4,12720.070118498654,778,645.0,1.3366179885477532,1148.5634560500866,89,0.712,0.05616804514778415,0.347512638315406,99,3,6.637624477261924,9,1
28,M,0,High School,Single,Less than $40K,Blue,19,3,3,4,12679.26978743033,780,3480.0,1.336947523095182,1139.3360322696014,75,0.829,0.06081110578795007,0.19563647582874566,25,1,6.6670531291132065,3,1
51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,12704.326868968597,777,8167.0,1.3333994988196358,1142.5242739571345,116,0.681,0.05715104507331368,0.3639545351078206,83,4,6.400012019620406,8,1
40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3,2,12697.366171941698,779,1084.0,1.3399917663225809,1143.347196217858,68,0.659,0.056112550109204434,0.9701121686767329,13,2,2.6880413107146275,3,1
50,F,1,Graduate,Married,Less than $40K,Blue,35,5,2,2,12642.177151673224,776,1629.0,1.339469701107334,1146.9888789510737,81,0.884,0.05969295304771491,0.6137861274867022,96,2,9.370054329432241,0,1
48,M,3,Graduate,Single,$60K - $80K,Blue,36,2,1,1,12678.98845711606,772,15618.0,1.3304109675942593,1145.0966209979858,77,0.638,0.05727548260429094,0.4436816559763679,39,4,7.932166622681458,3,1
40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,12702.002252101945,772,21617.0,1.3374050227236953,1140.7225052628608,22,0.467,0.06038994737918166,0.16666024626401676,97,4,1.2002852075474946,4,1
52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,12673.746172421592,775,15963.0,1.3323137094723816,1142.8886983294387,30,1.0,0.05791199008279927,0.1852995739806983,32,5,6.027458127692785,1,1
49,M,2,High School,Single,$80K - $120K,Blue,37,6,1,4,12704.113394123768,775,21782.0,1.3317656670955882,1146.5097411554057,62,0.771,0.06150741693998164,0.3800123227439731,61,2,2.210012946349109,1,1
63,M,0,Graduate,Single,Unknown,Blue,36,6,3,2,12645.082124012319,775,6508.0,1.3311081578202526,1144.235291653427,68,0.619,0.06290286966482757,0.514253534714871,14,5,5.599342436124478,6,1
46,M,5,High School,Married,$120K +,Blue,42,1,1,3,12733.299446281017,776,31386.0,1.3356356242857246,1146.974393963144,98,0.556,0.05950945439793473,0.916767078092639,6,5,9.439723599180226,1,1
61,M,1,Graduate,Single,Unknown,Blue,56,5,3,2,12718.853625999887,779,2560.0,1.337436020637731,1148.258670713064,76,0.949,0.06059108669565434,0.8062308926529518,7,0,0.6759958812447209,2,1
41,F,4,High School,Single,Unknown,Blue,36,4,2,3,12690.303392095288,779,1438.3,1.3384457433200958,1142.5767368462632,85,0.7,0.06148042334394027,0.6086217677161893,76,5,1.3377183097272027,8,1
50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,12677.56140476137,780,13262.0,1.3356286925059973,1148.8942920288443,76,0.617,0.056556399499060696,0.3232419208328653,51,3,8.257837124724167,1,1
57,F,0,High School,Divorced,Less than $40K,Blue,36,5,1,3,12644.422581678038,774,2663.0,1.333423388121877,1144.5802913304212,64,0.778,0.056470287340980814,0.08941502869277784,28,1,7.327653833854946,8,1
50,F,1,High School,Married,Less than $40K,Blue,42,6,1,2,12679.926111988632,780,5115.0,1.330930870209741,1145.8198074986221,57,0.966,0.05997433447525835,0.3905682638523592,70,1,7.1883846740193285,5,1
34,F,2,Graduate,Divorced,Unknown,Blue,25,2,3,4,12664.728339400355,773,12373.0,1.3398641867511485,1146.1914706974103,40,0.429,0.06593600715370981,0.6953868372955111,38,4,4.562754023740664,7,2
44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,12641.440604195212,781,1268.3,1.335360342808933,1146.664770592284,45,0.406,0.06395171547996752,0.6031732120931598,51,2,7.730817572726494,4,2
44,M,5,Graduate,Divorced,$60K - $80K,Blue,36,3,3,6,12667.25194523462,780,6538.0,1.3377395149066094,1141.531562506452,33,0.571,0.06329664740938401,0.34791548930335126,25,3,7.132215379208683,3,2
40,F,4,High School,Married,Less than $40K,Blue,31,2,3,3,12725.143005881326,774,187.0,1.3372455828315137,1144.4475225528531,69,0.725,0.062415338200574544,0.9876330084076236,34,3,3.8672812528520373,7,1
37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,12682.677289665206,781,2215.0,1.3303397284891814,1145.1160783485611,65,0.548,0.05993201839799817,0.30631053945097964,41,5,5.846843803831762,6,1
52,F,3,High School,Married,Unknown,Blue,43,4,3,2,12722.197760963321,776,4798.0,1.3391198234108177,1142.820776738201,72,0.636,0.05970697031933429,0.3082745627317893,1,4,2.387121747326446,3,1
43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,4,12719.462767887675,777,4169.0,1.3380934757858236,1144.9890587870625,43,0.387,0.06122381386685824,0.597972498441214,9,5,3.5675367586833207,5,1
39,M,3,High School,Single,$80K - $120K,Blue,13,2,1,3,12719.504878227664,780,8656.0,1.3359267947336293,1145.1705429280926,89,0.935,0.0650673406561682,0.7926581358628949,43,3,5.715279584799818,1,2
54,F,2,Graduate,Married,Less than $40K,Blue,44,1,2,3,12722.26652317861,774,1001.0,1.3330609056774074,1143.0984026167596,90,0.731,0.060531037822563305,0.5045261087778569,29,4,0.827408386180275,5,1
65,F,0,Graduate,Married,$40K - $60K,Blue,56,5,3,0,12643.758114308162,775,1391.0,1.3300786962743347,1141.6995161771786,57,0.781,0.05658082592783718,0.6973193658237847,90,3,2.584275349987113,2,1
48,M,2,High School,Married,$80K - $120K,Blue,39,5,1,3,12650.595627811577,777,6095.0,1.3399547230631759,1144.1849485808814,28,0.647,0.05690456139926819,0.5016365264392365,96,3,3.9016639054392313,2,1
26,F,0,High School,Single,$40K - $60K,Blue,36,6,3,4,12675.713697349753,781,4152.0,1.3371153589095621,1141.0380695591848,42,0.312,0.06094486145901509,0.3705864555613796,22,4,1.7132045384642447,2,1
53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,12655.537298197962,773,536.0,1.3371586519436685,1141.1663562897177,42,1.0,0.05952109918978375,0.38549038414212045,26,4,8.372658555505861,4,1
33,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,12658.043931596672,773,3731.0,1.3313218350612928,1147.8722696589352,92,0.84,0.05934029856190141,0.6412752894254243,85,2,0.7166789094539527,1,1
56,F,2,High School,Married,$40K - $60K,Blue,41,5,3,2,12729.261386004646,779,1325.0,1.3377319742913332,1148.3242765389155,27,0.227,0.05899305682373012,0.5830217860699773,96,5,8.554651582874564,1,1
39,F,4,Unknown,Married,$40K - $60K,Blue,28,2,3,2,12662.795246584195,774,423.0,1.3325046368150675,1140.9239961387568,81,0.8,0.06073795355918097,0.25574830911681323,98,2,4.34925137245296,7,1
49,M,3,Uneducated,Single,$80K - $120K,Silver,41,4,1,2,12655.21281199985,775,34516.0,1.3378714625083143,1146.6979800414815,47,0.516,0.06335209585619542,0.5739846773188261,92,2,9.335978845582368,9,1
47,M,3,Unknown,Single,$120K +,Blue,42,5,3,2,12721.787061723768,782,7423.0,1.3366548756526544,1139.6654792175077,77,0.711,0.0635894180429835,0.6712483617141373,16,2,0.9817708211741227,6,1
60,F,1,Uneducated,Single,Unknown,Blue,50,6,3,3,12682.176505514031,778,5742.0,1.3350223513473023,1144.6075897428755,68,0.581,0.06080138501543411,0.27873959639965495,62,1,3.1593523674793156,2,1
53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,12687.821347248866,772,18797.0,1.3341424499861074,1141.2481258383798,78,0.66,0.05943053041810414,0.8613212867044499,74,0,0.8387492640457417,6,1
51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,12719.427983966363,774,1483.0,1.3334841643873536,1148.2374915970724,40,0.429,0.06035916022555422,0.7423105919312132,47,4,6.978857214047773,8,2
58,F,2,High School,Married,$40K - $60K,Blue,53,4,2,3,12730.855433822016,778,1393.0,1.3397949302775785,1144.8540048714606,81,0.723,0.05645438004007054,0.8344166639507089,55,0,3.7855484279684926,6,1
52,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,1,12672.29656096784,779,34516.0,1.336465869083185,1141.6820826567407,38,0.9,0.05786518397811027,0.14986072960297137,29,1,3.031262817415812,9,1
44,F,3,Graduate,Married,Unknown,Blue,27,5,1,1,12656.014485483007,774,5786.0,1.3389971103049434,1141.451251142504,90,0.731,0.05616455512618785,0.6865501340197765,22,1,7.319439463309103,10,1
47,F,5,Unknown,Single,$40K - $60K,Blue,40,4,3,4,12689.772195364121,781,1371.0,1.3346429858642188,1140.6654685791286,88,0.725,0.06322427288008008,0.8508451952068135,46,3,7.801571158840812,3,1
30,F,0,Post-Graduate,Single,Less than $40K,Blue,18,6,3,2,12694.127441653709,776,1335.0,1.332990812965346,1145.140160289363,74,0.574,0.06100322364328468,0.6910024395251552,52,1,8.771828700388408,4,1
44,M,2,Unknown,Married,$80K - $120K,Blue,37,6,1,3,12678.571131763329,780,100.0,1.3392989140134535,1147.4502615828162,70,0.75,0.06042373143828935,0.7664235512524603,41,3,2.070418077333281,8,1
35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,12644.265020943683,777,32551.0,1.336204366731562,1144.5120322477158,70,1.0,0.05628133919377565,0.7143081893948602,6,4,0.3841957670649154,10,1
39,F,4,Graduate,Married,Unknown,Blue,21,6,1,4,12719.240452400816,781,3411.0,1.3310565972879995,1148.936329652542,40,0.667,0.058189744447219416,0.22683801647340884,97,1,4.330264194373909,1,1
46,F,4,High School,Single,Less than $40K,Blue,40,3,2,2,12695.215579193275,780,1384.0,1.3367876846301319,1146.775367202731,41,0.708,0.06547327963442734,0.2562933224065511,14,3,0.3059075120781174,7,1
34,F,0,Graduate,Married,Unknown,Blue,13,4,1,4,12699.757314609416,776,5855.0,1.3340078677505194,1144.1684438891166,66,0.61,0.06268624383967956,0.5406335196322214,50,3,3.0194409623295684,8,1
31,M,1,Graduate,Unknown,Less than $40K,Gold,21,3,2,2,12659.391498200004,780,14152.0,1.3361874578713906,1143.213872338452,125,0.761,0.06467116653166687,0.2837617351312842,54,2,7.28798591151668,4,1
42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,12683.574047211536,776,1165.0,1.332053152306838,1144.0275456309282,82,0.673,0.05925430694153053,0.9940770182762044,66,1,6.914975052812508,1,1
41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,1,3,12655.20397236726,773,7530.0,1.334704341010333,1145.4584401486572,73,0.738,0.057948484885297205,0.6428407511685232,34,2,0.6687938140342675,4,1
50,F,3,Unknown,Single,Less than $40K,Blue,43,6,1,4,12674.946027228374,778,1041.0,1.3375410156995247,1143.9253430126823,48,0.714,0.05816227106551241,0.5432424381270092,77,4,6.528189542874696,5,1
52,M,3,High School,Single,$80K - $120K,Blue,41,6,3,3,12724.190034023572,773,2229.0,1.339431139196698,1145.1408777823594,72,0.674,0.05755917387391227,0.023902196554233313,85,4,0.6838453000615841,2,1
61,M,1,Unknown,Married,$40K - $60K,Blue,49,1,2,2,12683.31881611367,780,4684.0,1.3330069629076724,1141.73427575187,14,0.273,0.06127400726253583,0.6538315330445077,39,4,9.158007983502742,6,2
47,F,3,Unknown,Single,Unknown,Blue,42,3,2,2,12728.33020080382,775,4502.0,1.3382147172021448,1143.439802541606,82,0.745,0.05707054951867603,0.8627205821966515,10,1,3.893632680108421,8,1
61,M,0,Graduate,Married,Unknown,Blue,36,2,3,3,12647.579969828797,781,6014.0,1.3364810989097844,1146.4463702758214,84,0.714,0.06278058152305226,0.6313581774318906,13,3,4.205779104669459,3,1
52,M,2,Unknown,Married,Less than $40K,Blue,36,3,3,3,12645.192764605075,774,1240.0,1.3368397687037787,1139.7750716414553,86,0.792,0.05689520604760849,0.8790903128335811,70,1,9.544045403393396,0,1
46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,4,12668.78582608825,779,609.0,1.3360017207227197,1146.8348540909396,41,0.519,0.05738927655648852,0.9329381130545543,21,2,8.6560635104778,8,1
44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,12679.51900909666,781,15944.0,1.3356642795476583,1143.2090050890965,67,0.763,0.05896053498770106,0.23720294184703217,26,0,0.00011663772067738165,6,2
42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,12654.612399742187,773,27368.0,1.3383329615434938,1147.0293744653707,97,0.902,0.058491958596862265,0.9201779840373814,73,2,3.504222789799405,1,1
35,F,3,Unknown,Divorced,Less than $40K,Blue,29,4,2,3,12698.352399720701,780,647.0,1.3368646153511556,1141.2260152457238,64,0.829,0.06049846521958516,0.8519349161949957,99,5,9.966728637283266,10,1
62,F,0,High School,Married,Less than $40K,Blue,51,6,3,4,12722.715191168967,779,1438.3,1.3349195456912348,1140.5432269694338,38,0.31,0.05944979653526389,0.6803191573308635,45,2,4.199950990835206,1,1
37,F,2,Graduate,Single,$40K - $60K,Blue,36,4,3,1,12706.372203829922,774,855.0,1.3342404038320534,1146.9078736306387,86,0.755,0.05790188083445672,0.4305721398171598,52,2,1.8096753913227859,4,1
51,F,1,High School,Single,Unknown,Blue,39,4,3,2,12705.696711479362,774,5448.0,1.3325783243217164,1147.0554816513466,75,1.083,0.05689414559512515,0.07393394456412694,86,3,4.880550245656381,1,1
59,M,0,Graduate,Single,$60K - $80K,Blue,46,2,3,2,12669.786441409902,780,15389.0,1.3361837916025596,1144.46612081826,97,0.83,0.06359655486434562,0.6610316792307901,2,3,0.7114851963789659,1,1
57,F,1,High School,Married,Unknown,Blue,36,5,2,3,12678.803428338211,774,754.0,1.3331069169635814,1140.3951891957345,92,0.917,0.06108786131310192,0.648485538065965,23,1,4.361365985474506,7,1
49,M,4,High School,Single,$80K - $120K,Blue,38,4,3,0,12666.059099482525,782,29349.0,1.3355720414439356,1140.2769389853395,35,2.182,0.06318818702215084,0.0996861918206996,77,3,0.8500226005649281,8,1
47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,12739.78262416985,776,4134.0,1.3359752499739594,1144.525952528713,71,0.651,0.06279703155253666,0.4496932225081358,90,1,3.67372386980188,10,1
53,F,3,High School,Single,$40K - $60K,Blue,47,1,3,4,12723.843889203255,778,1714.0,1.332737087065808,1142.1215070845324,46,0.533,0.059658342198059544,0.9359019969376206,51,1,3.4090041115776026,1,2
43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,12691.27768772015,774,3575.0,1.3377772615114942,1140.180206805223,92,0.586,0.057664336285769634,0.27812378767869594,48,1,6.735692066381127,0,1
48,F,3,Uneducated,Married,Less than $40K,Blue,38,6,1,3,12712.947223575431,779,2097.0,1.3348656414034683,1142.6022820933156,69,0.683,0.06488930174909277,0.9372461484207081,42,0,3.2030934242116063,3,1
34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,12651.480848288616,781,2298.0,1.3385127776053887,1147.363483743085,51,0.645,0.05874428317412267,0.5801184639662056,25,2,8.087626673062598,0,2
46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,12725.253224939705,776,32919.0,1.3352399217361866,1144.7773301145685,51,1.217,0.06443797638661641,0.3218907966377226,93,4,4.888632979751782,9,1
43,F,5,Uneducated,Single,Less than $40K,Blue,36,2,1,2,12650.792862804174,780,948.0,1.335076367339938,1146.3307735514056,81,0.761,0.0560942548794479,0.14928791450270185,36,5,0.8522213539678436,3,1
52,F,2,Graduate,Married,Less than $40K,Blue,45,3,3,3,12692.135391788988,774,865.0,1.3318835366779291,1143.1398115013824,54,0.636,0.0581086113460218,0.5774009826544972,88,1,1.728275413737671,6,1
33,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,3,12659.935347550476,781,18623.0,1.334240401567769,1148.168579193607,111,0.542,0.059652549387790584,0.5860351844417284,33,4,1.751997492660734,5,1
39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,12737.630072203689,772,2222.0,1.3337528735566184,1146.415834195676,62,0.722,0.056281289499706656,0.06755079774889028,46,1,0.31476950560332284,9,1
50,M,3,Uneducated,Married,$40K - $60K,Blue,40,5,2,2,12715.993176204907,782,3469.0,1.334233149733575,1144.6442807060844,80,0.951,0.06515849178363381,0.31952449792710613,71,1,2.4192871026943017,6,1
57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,4,12729.989019004668,780,185.0,1.3326388746252427,1145.327410405472,35,0.296,0.05935611016436956,0.527099692338615,13,2,2.0753461094654835,4,1
54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,12642.272177663826,773,1606.0,1.3365048381602724,1140.0568270760796,37,0.609,0.056084302188487076,0.6672647401274198,29,1,6.378593486999994,8,2
49,M,4,Graduate,Married,$80K - $120K,Blue,39,5,1,1,12698.617411619454,778,33973.0,1.332750040288547,1144.2452027035506,76,0.9,0.06514197163224208,0.8386069629141631,92,1,1.3738211730732874,5,1
45,M,3,Unknown,Married,$60K - $80K,Blue,40,3,5,3,12665.352064393459,775,3442.0,1.3333673986651846,1148.6085640263502,51,0.545,0.06065659293367274,0.15445979540983257,65,0,1.7489496612182542,6,2
48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,12654.000089427524,773,7582.0,1.3303750068973375,1148.7395061001075,76,0.854,0.061235012405952735,0.9469076001618155,50,2,8.750885968808772,5,1
47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,12718.100931572922,780,4738.0,1.3370431751051073,1144.3038199017699,36,0.5,0.05982365397450255,0.6652631206153444,97,2,5.814410734799333,1,2
45,F,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,3,3,12695.552579878598,779,962.0,1.3347278229535704,1144.7022618834947,67,0.595,0.06333087133121082,0.6270606831821695,72,1,8.256650622209548,7,1
57,F,2,Graduate,Married,Less than $40K,Blue,45,6,2,2,12710.442947572,779,698.3,1.3374287430317953,1148.7286644742505,87,0.933,0.06149878507519222,0.6996606783046488,54,1,8.77356581886562,0,1
38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,12644.026719074509,776,1556.0,1.332451874820299,1142.7814201722385,46,0.586,0.0569383559424611,0.7380365472037539,71,2,2.511278500839662,2,2
49,F,4,Uneducated,Unknown,Unknown,Blue,39,5,2,3,12663.205712672787,778,9813.0,1.3316098573270987,1147.841681887007,65,0.548,0.0642982050270491,0.1852858069737804,58,1,2.0478630281076082,5,1
43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,12694.8976316215,774,6260.0,1.3394811554014132,1145.7353774590117,83,0.729,0.060612476468866694,0.44194045017002137,16,2,5.82901399013232,7,1
44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,0,12649.06610884873,776,1717.0,1.3392980673907655,1145.2835809750409,29,0.381,0.05903758196667646,0.1434413353552083,68,4,8.245821724711877,3,1
49,F,3,College,Married,Less than $40K,Blue,29,3,3,3,12720.793561567807,776,460.0,1.3355191761382246,1148.2010471358872,75,0.974,0.05928282504603336,0.4015953829104574,67,4,5.937165902157321,5,1
57,F,1,High School,Married,Less than $40K,Blue,36,6,2,2,12658.271608102048,773,1844.0,1.3355541456778628,1145.0485461161527,32,0.524,0.05815120158776707,0.9566417078505297,12,4,5.610992840599174,5,1
59,M,1,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,2,12732.936854630423,778,1111.0,1.334839883735217,1144.6834018708676,35,0.458,0.06025391702147922,0.9388379420333486,7,2,3.115890159375543,6,1
45,M,3,Graduate,Unknown,$80K - $120K,Blue,28,5,3,1,12656.10991169741,780,30411.0,1.3362527615206423,1142.9961743042861,73,0.622,0.060503680319595694,0.9237473186140939,1,4,6.001756438873668,0,1
40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,12656.824695906427,777,886.0,1.3311244952610164,1139.3983737694516,88,0.66,0.06536738697348864,0.8207219069558831,17,1,1.6549692733816435,3,1
44,M,2,Uneducated,Married,$80K - $120K,Blue,34,6,3,3,12652.364765660639,780,542.0,1.3325900234484451,1139.6447135373544,78,0.5,0.065801892522004,0.8152251631157378,94,2,3.823489633934243,10,1
45,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,3,12698.249887321335,778,7552.0,1.3369687390959564,1142.8011286194424,32,0.455,0.057510016117613895,0.5825880501567154,60,4,8.361400884032301,5,1
35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,12656.765091905132,776,1438.3,1.3340605979833409,1142.373344927155,55,0.897,0.057167062005870455,0.6761657685313871,12,3,8.694657623628915,3,1
56,F,2,Graduate,Single,Less than $40K,Blue,46,4,1,3,12721.965118002772,775,1438.3,1.3392143932700884,1147.7824899406014,84,0.826,0.06091636829877992,0.5914037007491342,96,2,1.560582014244719,3,1
48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,3,2,2,12666.907867708629,778,23463.0,1.3353721876250226,1148.9594562133602,110,0.833,0.05672945533049184,0.4632691230532653,34,3,1.5747292560508575,0,1
61,F,0,High School,Single,Unknown,Blue,51,4,2,2,12697.090487798849,780,8476.0,1.3318087126613278,1144.3282486009748,67,0.489,0.05949178415240457,0.06401598035542366,70,2,1.3596948760549676,8,1
35,F,2,College,Married,Less than $40K,Blue,18,3,3,2,12679.081802452409,775,3262.0,1.33142530767746,1143.1932684858675,32,1.133,0.05753896677167486,0.6224936994918168,13,0,7.055951076862393,6,1
41,F,5,Graduate,Married,Less than $40K,Blue,28,6,2,2,12738.413038239969,775,6936.0,1.3345370108089365,1144.7234361737728,44,0.63,0.06579241228443637,0.7737791227380085,7,4,9.036791218692283,2,2
38,M,2,Graduate,Single,$60K - $80K,Blue,25,1,1,1,12725.34030820264,773,11474.0,1.3308773178258788,1144.9199492594255,98,0.661,0.06134051450666113,0.9381270283720116,70,3,9.545607269431487,5,1
40,M,2,High School,Divorced,$60K - $80K,Blue,25,6,4,2,12661.2779917357,779,2978.0,1.3367219788431204,1145.6526028918463,95,0.583,0.058335691813674824,0.968158585009289,24,1,8.609339351410767,3,1
42,M,3,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,12697.441957710062,780,11826.0,1.3357976531105868,1142.8452322595854,73,0.698,0.062400744130312866,0.26916086027462915,97,1,4.78637247086036,8,1
48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,12653.782899165622,781,1930.0,1.3355755060213728,1143.48386396876,87,0.582,0.06460874189088357,0.31984101220968697,72,1,2.6109514909056375,2,1
47,F,3,Graduate,Married,Less than $40K,Blue,36,3,1,2,12697.548786648078,781,694.0,1.3398131504918398,1140.5994902358684,82,0.952,0.06526718618870547,0.7004301898999341,96,1,8.044607643845358,4,1
47,M,3,Graduate,Unknown,Less than $40K,Blue,43,1,3,3,12721.882481008213,775,831.0,1.3336582034772413,1144.025983864274,93,0.5,0.06216409020442004,0.1467894061326107,98,1,5.833539859246999,8,1
54,M,1,Graduate,Married,$40K - $60K,Blue,44,5,1,1,12664.292384594444,774,1438.3,1.335996747825265,1145.1541331136425,37,0.609,0.05932928950874934,0.7441328909030888,18,1,4.808249828219462,4,1
44,M,4,Doctorate,Unknown,$120K +,Blue,32,3,2,3,12729.06930875009,782,33160.0,1.3311588117330402,1147.8344411229307,48,0.655,0.058502503930309126,0.9990793691488579,25,0,8.110550717789389,4,1
53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,12716.515259451353,778,1438.3,1.3350537003106524,1146.0926540206506,71,0.614,0.060024991196934274,0.8956052169353125,13,1,7.164447327428648,8,1
49,F,0,Post-Graduate,Married,Less than $40K,Blue,36,6,3,3,12654.287528300365,776,490.0,1.335106450111458,1142.0297233885797,67,0.675,0.05911287062258892,0.8024716202075748,0,2,2.550079452034951,4,1
57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,12645.72681871659,778,2601.0,1.3397439005288396,1139.5008349385266,32,0.684,0.06147377476260572,0.4819553098794367,20,0,0.3123055116592499,6,1
45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,1,12661.122026014054,777,18174.0,1.3391327086254572,1143.1379958110906,66,0.61,0.05800583987981742,0.7951754566883464,65,3,0.5258195538026178,4,1
44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,12738.689904322859,782,1984.0,1.3394515488897394,1144.3990704034359,46,0.643,0.06452138436761311,0.30834496952170454,50,2,3.097834344626026,6,2
37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,12669.077217238084,782,533.0,1.3319641146377434,1148.870845852118,75,0.923,0.060499612257378856,0.47341373079426063,61,3,7.147815603991392,6,1
52,F,2,College,Divorced,Less than $40K,Blue,45,4,2,3,12684.973702079733,781,1438.3,1.3321921720069525,1141.263113723474,80,0.818,0.06342682873457664,0.19257466644684018,5,4,0.1261205922418207,0,1
55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,12664.764132246899,772,2594.0,1.3381814359990585,1145.8732012610908,65,0.711,0.060363247713109365,0.9583478160616757,97,1,0.8963757561020025,4,1
39,M,3,College,Divorced,$40K - $60K,Blue,34,3,3,2,12726.981059188258,781,318.0,1.3348770223841175,1146.8117557238074,58,0.758,0.06305874967793978,0.8956959679047398,60,2,0.04728635341929022,4,1
48,M,4,Uneducated,Married,$80K - $120K,Blue,37,5,6,3,12695.847254908638,776,28544.0,1.3383570985749809,1144.8056309920462,35,0.207,0.05767047150961724,0.9115721713858176,16,2,9.41685186820859,9,1
47,M,3,High School,Married,$80K - $120K,Blue,32,3,2,2,12651.404421746156,776,20907.0,1.336851577668304,1142.8842854626607,73,0.738,0.05880090212175391,0.19719797933347982,12,3,7.424177063722786,4,1
41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,12722.82367493967,773,1438.3,1.3338669345336223,1147.556221195479,96,0.778,0.0654615163777591,0.20978585491263402,14,3,7.026377348199006,0,1
35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,12724.283532741076,773,2300.0,1.3309992969073379,1141.7924158799085,34,0.478,0.06521171234582747,0.11229867840218322,62,3,8.889857720557341,4,2
26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,12740.525363540262,773,2307.0,1.331401972555352,1140.8217996933963,70,1.0,0.05771654703017593,0.7174299490743898,73,3,1.0157147697255153,5,1
